age,annual_income,intent,bhk_preference,bhk_enquired,stated_budget,rate_psf,carpet_sqft,property_ticket,downpayment_pct,loan_amount,emi_monthly,emi_to_income,affordability_ratio,budget_match,bhk_match,_true_p,converted,city_Bengaluru,city_Chennai,city_Delhi-NCR,city_Hyderabad,city_Kolkata,city_Mumbai-MMR,city_Pune
30,2194201,0,3,3,11252413,9600,1002,9622280,0.273,6999900,61191,0.335,4.39,1,1,0.02534,0,0,0,1,0,0,0,0
58,2602037,0,3,2,4071007,8780,810,7112644,0.171,5898067,51559,0.238,2.73,0,0,0.00366,0,1,0,0,0,0,0,0
49,3885206,1,1,1,64303740,24950,554,13820717,0.213,10878823,95099,0.294,3.56,0,1,0.00299,0,0,0,0,0,0,1,0
68,1476407,1,3,3,20937872,8000,1362,10894537,0.278,7868202,68781,0.559,7.38,0,1,0.00012,0,1,0,0,0,0,0,0
40,2236832,0,3,4,11398736,4950,2666,13197669,0.21,10427905,91157,0.489,5.9,1,0,0.00037,0,0,0,1,0,0,0,0
35,1278179,0,3,4,6744217,11200,2506,28072077,0.265,20628054,180323,1.693,21.96,0,0,0.00015,0,0,0,0,0,0,1,0
56,580166,1,2,3,2445199,8740,1388,12133476,0.16,10197565,89143,1.844,20.91,0,0,1e-05,0,0,0,0,1,0,0,0
40,906000,1,2,2,16538734,7750,1084,8404465,0.281,6045280,52846,0.7,9.28,0,1,0.00072,0,0,0,0,0,0,1,0
54,413124,1,3,2,14462238,6550,716,4692532,0.207,3719462,32514,0.944,11.36,0,0,7e-05,0,0,0,0,1,0,0,0
42,4321366,0,2,2,12132581,13700,1000,13704515,0.192,11078162,96841,0.269,3.17,1,1,0.09065,0,0,0,0,0,0,1,0
40,1406464,0,3,3,2320971,4950,1058,5235289,0.19,4242804,37089,0.316,3.72,0,1,0.00785,0,0,0,1,0,0,0,0
30,1854993,0,3,4,7039382,7700,1745,13439994,0.195,10823474,94615,0.612,7.25,0,0,0.00013,0,0,0,0,0,0,0,1
62,1876634,1,2,2,69203731,9600,978,9386794,0.24,7129605,62324,0.399,5.0,0,1,0.001,0,0,0,1,0,0,0,0
65,2607951,0,2,1,2306507,5760,464,2672147,0.274,1938952,16950,0.078,1.02,1,0,0.08328,0,0,0,0,0,1,0,0
63,1609618,0,3,3,5373281,7750,1222,9471435,0.266,6950109,60755,0.453,5.88,0,1,0.01259,0,0,0,0,0,0,1,0
32,3306154,0,3,4,7703664,7750,1982,15357325,0.161,12884936,112635,0.409,4.65,0,0,0.00558,0,0,0,0,0,0,1,0
34,2270530,1,2,2,9351350,11200,755,8451536,0.205,6717565,58722,0.31,3.72,0,1,0.01161,0,0,0,0,0,0,1,0
44,1866775,1,2,2,7691689,7730,839,6486039,0.26,4802000,41977,0.27,3.47,1,1,0.04107,0,0,0,0,0,0,0,1
37,2252486,1,3,3,3784664,6700,1302,8723582,0.224,6772657,59204,0.315,3.87,0,1,0.00715,0,0,0,0,1,0,0,0
43,1428818,0,2,3,3631754,28000,1454,40700240,0.268,29772303,260258,2.186,28.49,0,0,2e-05,0,0,0,0,0,0,1,0
42,3421230,1,1,1,10486710,11000,567,6237054,0.269,4559074,39854,0.14,1.82,0,1,0.00414,1,0,0,1,0,0,0,0
40,1362294,0,1,2,12375821,7150,1017,7269914,0.211,5735630,50139,0.442,5.34,0,0,0.05868,0,1,0,0,0,0,0,0
58,1149289,1,3,3,10007964,6565,1194,7836228,0.176,6458497,56458,0.589,6.82,0,1,0.00337,0,0,1,0,0,0,0,0
35,474761,0,3,3,13780137,8800,1068,9401882,0.177,7738282,67645,1.71,19.8,1,1,0.00058,0,1,0,0,0,0,0,0
25,1438088,0,2,2,2718803,5760,728,4192644,0.215,3291918,28777,0.24,2.92,1,1,0.04087,0,0,0,0,0,1,0,0
58,1893099,1,2,2,7666118,19800,709,14038580,0.21,11086086,96910,0.614,7.42,0,1,0.00012,0,0,0,0,0,0,0,1
75,1780503,0,2,3,18342034,5760,1559,8981626,0.231,6904248,60354,0.407,5.04,0,0,0.00509,0,0,0,0,0,1,0,0
61,1729888,0,2,3,10733682,7000,1295,9063548,0.252,6782432,59289,0.411,5.24,1,0,0.00292,0,0,0,0,0,0,0,1
57,2943212,0,3,3,11879278,8780,1382,12131076,0.268,8878589,77613,0.316,4.12,1,1,0.00298,0,1,0,0,0,0,0,0
33,1445734,1,3,3,4304274,6550,1061,6946649,0.232,5336156,46647,0.387,4.8,0,1,0.00757,0,0,0,0,1,0,0,0
32,2317873,0,2,3,10796440,8970,1212,10875828,0.273,7911986,69164,0.358,4.69,1,0,0.0043,0,0,0,0,0,0,0,1
51,1692907,0,2,2,9557591,8800,702,6175871,0.205,4911682,42936,0.304,3.65,0,1,0.00432,0,1,0,0,0,0,0,0
44,3175292,1,3,3,5393302,16650,1348,22438614,0.224,17401389,152116,0.575,7.07,0,1,0.0006,0,1,0,0,0,0,0,0
43,3024879,0,2,2,18206517,10280,671,6893680,0.281,4959624,43355,0.172,2.28,0,1,0.00673,0,0,0,0,1,0,0,0
40,186177,0,2,3,12985036,11000,1449,15937493,0.183,13018924,113807,7.335,85.6,0,0,0.0,0,0,0,1,0,0,0,0
42,1983130,1,1,1,4055923,28000,600,16803226,0.295,11847842,103569,0.627,8.47,0,1,0.00036,0,0,0,0,0,0,1,0
30,8307,1,4,4,53788349,6550,1881,12320731,0.299,8641562,75541,109.118,1483.09,0,1,0.0,0,0,0,0,1,0,0,0
70,2654632,0,2,3,37484706,8780,1084,9518680,0.157,8022651,70131,0.317,3.59,0,0,0.00583,0,1,0,0,0,0,0,0
48,733415,0,2,2,13362100,44000,849,37345622,0.157,31491900,275290,4.504,50.92,0,1,0.0,0,0,0,0,0,0,1,0
48,4960787,1,3,4,29504663,8000,1676,13411860,0.262,9895897,86506,0.209,2.7,0,0,0.00686,0,0,0,0,0,0,1,0
71,2968108,0,3,3,12526012,11200,1008,11284588,0.237,8612115,75284,0.304,3.8,1,1,0.0193,1,0,0,0,0,0,1,0
28,256109,0,4,4,5317942,4950,2266,11215177,0.152,9509568,83129,3.895,43.79,0,1,0.0,0,0,0,1,0,0,0,0
53,116238,0,3,3,10079367,8000,1445,11562155,0.218,9042705,79048,8.161,99.47,1,1,0.0,0,0,0,0,0,0,1,0
36,681403,0,3,3,5727531,11200,1513,16941385,0.201,13539439,118357,2.084,24.86,0,1,8e-05,0,0,0,0,0,0,1,0
39,1263812,0,2,2,9198827,8800,735,6467888,0.184,5279865,46155,0.438,5.12,0,1,0.00455,0,1,0,0,0,0,0,0
45,1952347,1,2,1,3838944,6320,621,3927228,0.195,3160100,27624,0.17,2.01,1,0,0.0016,0,0,0,0,1,0,0,0
34,213130,0,2,1,66581316,7000,547,3827610,0.16,3213928,28095,1.582,17.96,0,0,0.00011,0,0,0,0,0,0,0,1
42,2198164,0,2,2,3279586,19800,968,19158286,0.224,14863541,129932,0.709,8.72,0,1,0.00125,0,0,0,0,0,0,0,1
58,1475389,0,3,3,80000000,5820,1357,7899756,0.192,6383071,55798,0.454,5.35,0,1,0.01315,0,0,0,1,0,0,0,0
38,1123378,0,4,4,40833492,13700,1787,24482769,0.233,18767601,164059,1.752,21.79,0,1,0.00322,0,0,0,0,0,0,1,0
33,1463541,0,3,3,11669167,6550,1249,8179592,0.198,6558257,57330,0.47,5.59,0,1,0.00933,0,0,0,0,1,0,0,0
42,1131374,0,2,2,14981543,44000,932,41004685,0.159,34478875,301401,3.197,36.24,0,1,5e-05,0,0,0,0,0,0,1,0
38,1321683,0,1,1,12044981,24950,631,15742914,0.234,12059870,105423,0.957,11.91,0,1,7e-05,0,0,0,0,0,0,1,0
66,1458966,0,2,2,13251864,8000,762,6093825,0.167,5078103,44391,0.365,4.18,0,1,0.00283,0,1,0,0,0,0,0,0
34,1840720,1,3,4,13297952,8000,2481,19849575,0.186,16155900,141229,0.921,10.78,0,0,0.00109,0,0,0,0,0,0,1,0
47,2636837,0,2,2,23930593,24950,1065,26576736,0.293,18782049,164186,0.747,10.08,0,1,0.00106,0,0,0,0,0,0,1,0
43,1846677,0,3,3,33215279,5820,1392,8103799,0.293,5727632,50069,0.325,4.39,0,1,0.0438,0,0,0,1,0,0,0,0
33,2436614,0,3,3,35306227,7150,1141,8158790,0.207,6471126,56568,0.279,3.35,0,1,0.01145,0,1,0,0,0,0,0,0
35,2359232,1,1,1,31569590,24950,610,15229099,0.173,12601901,110161,0.56,6.46,0,1,0.00161,0,0,0,0,0,0,1,0
37,3776607,0,3,3,38785240,11000,1365,15018708,0.244,11346902,99190,0.315,3.98,0,1,0.005,0,0,0,1,0,0,0,0
36,1890911,0,1,1,13431006,11000,620,6820538,0.261,5043073,44085,0.28,3.61,0,1,0.0084,0,0,0,1,0,0,0,0
28,661148,1,3,3,10561159,6800,1570,10679064,0.204,8503372,74333,1.349,16.15,1,1,3e-05,0,0,1,0,0,0,0,0
68,3268929,1,2,2,10560440,24950,1047,26113948,0.277,18869321,164949,0.606,7.99,0,1,0.00439,0,0,0,0,0,0,1,0
47,1400640,1,3,3,2685306,6320,1476,9331076,0.265,6860820,59975,0.514,6.66,0,1,0.00292,0,0,0,0,1,0,0,0
51,1163064,1,3,2,8212968,4950,893,4418779,0.2,3536857,30918,0.319,3.8,0,0,0.00274,0,0,0,1,0,0,0,0
31,1218367,1,3,3,14605931,7000,1391,9734734,0.224,7551768,66015,0.65,7.99,1,1,0.0003,0,0,0,0,0,0,0,1
56,1181249,0,4,4,10688498,7750,1911,14807717,0.195,11921689,104215,1.059,12.54,1,1,6e-05,0,0,0,0,0,0,1,0
48,3183314,1,3,3,6738559,8780,1359,11928897,0.158,10042388,87787,0.331,3.75,0,1,0.00616,0,1,0,0,0,0,0,0
57,74504,0,2,2,4881548,7750,683,5293080,0.182,4330463,37855,6.097,71.04,1,1,0.0,0,0,0,0,0,0,1,0
64,3298265,0,2,2,20007280,9600,781,7494114,0.193,6046663,52858,0.192,2.27,0,1,0.00326,0,0,0,1,0,0,0,0
44,764223,1,3,3,8921738,11000,1016,11180495,0.178,9192887,80361,1.262,14.63,0,1,0.00051,0,0,0,1,0,0,0,0
70,125256,0,2,3,13369673,24950,1135,28312867,0.219,22113454,193308,18.52,226.04,0,0,0.0,0,0,0,0,0,0,1,0
54,760902,1,1,1,12654130,8000,471,3766026,0.273,2736324,23920,0.377,4.95,0,1,0.00533,0,0,0,0,0,0,1,0
58,1959863,1,3,3,14913230,20350,1146,23314649,0.269,17033531,148901,0.912,11.9,0,1,0.00062,0,0,1,0,0,0,0,0
65,2114157,0,3,3,9477678,8000,1027,8219248,0.211,6482964,56672,0.322,3.89,0,1,0.0038,0,1,0,0,0,0,0,0
41,2766476,0,2,2,3541592,7700,813,6259204,0.239,4761231,41621,0.181,2.26,0,1,0.00228,0,0,0,0,0,0,0,1
65,540707,0,3,2,38270611,6565,812,5327841,0.191,4311840,37692,0.837,9.85,0,0,0.00045,0,0,1,0,0,0,0,0
27,8634389,1,2,2,18316071,44000,791,34821431,0.182,28488042,249032,0.346,4.03,0,1,0.01179,0,0,0,0,0,0,1,0
60,3384115,0,3,2,9759382,7700,1050,8088028,0.251,6056572,52944,0.188,2.39,0,0,0.0043,0,0,0,0,0,0,0,1
32,2267186,0,2,3,65961618,9600,1571,15078612,0.289,10718512,93697,0.496,6.65,0,0,0.00407,0,0,0,1,0,0,0,0
37,2451466,0,3,3,10211389,8000,1259,10071988,0.169,8367965,73150,0.358,4.11,1,1,0.00079,0,1,0,0,0,0,0,0
50,142326,0,3,3,10911907,7150,1365,9757920,0.262,7205794,62990,5.311,68.56,1,1,0.0,0,1,0,0,0,0,0,0
68,1986357,0,1,1,9886605,20350,402,8182836,0.289,5816452,50845,0.307,4.12,0,1,0.00275,0,0,1,0,0,0,0,0
52,465424,0,2,3,11801458,8000,1150,9196469,0.237,7019363,61361,1.582,19.76,1,0,0.00017,0,0,0,0,0,0,1,0
55,25752,0,3,3,7314718,7750,1547,11989965,0.282,8604472,75217,35.05,465.6,0,1,0.0,0,0,0,0,0,0,1,0
32,1105686,1,4,3,12518477,7150,1312,9377353,0.247,7059477,61711,0.67,8.48,1,0,0.00017,0,1,0,0,0,0,0,0
62,3445631,0,2,3,15941675,10280,1462,15025367,0.203,11979714,104722,0.365,4.36,1,0,0.03484,0,0,0,0,1,0,0,0
49,1278622,0,3,3,9506282,8000,1416,11324606,0.199,9074094,79322,0.744,8.86,1,1,0.03004,0,1,0,0,0,0,0,0
45,4555913,0,1,1,2112716,13700,536,7349399,0.267,5387841,47099,0.124,1.61,0,1,0.01787,0,0,0,0,0,0,1,0
44,3354786,0,2,2,2945254,8800,656,5775257,0.271,4209420,36797,0.132,1.72,0,1,0.0235,0,1,0,0,0,0,0,0
52,1907784,0,4,4,7270619,8000,2315,18519577,0.183,15126276,132228,0.832,9.71,0,1,0.00023,0,1,0,0,0,0,0,0
49,1218683,0,2,2,2622090,4950,846,4187090,0.164,3501302,30607,0.301,3.44,1,1,0.01703,0,0,0,1,0,0,0,0
43,1810854,1,3,3,2628334,6550,1447,9475142,0.225,7343409,64193,0.425,5.23,0,1,0.00118,0,0,0,0,1,0,0,0
43,5307986,0,2,2,2645884,16650,704,11716068,0.241,8894796,77755,0.176,2.21,0,1,0.05322,0,1,0,0,0,0,0,0
27,1324878,1,3,4,11603687,5820,1901,11063495,0.213,8704759,76094,0.689,8.35,1,0,0.00058,0,0,0,1,0,0,0,0
29,2689602,0,3,3,60842178,11000,1359,14952055,0.176,12327024,107758,0.481,5.56,0,1,0.01646,0,0,0,1,0,0,0,0
47,1649182,0,3,3,9490685,6900,1346,9287753,0.237,7083396,61920,0.451,5.63,1,1,0.03458,0,0,0,1,0,0,0,0
49,141542,0,2,2,3118343,7700,987,7598142,0.168,6323598,55279,4.687,53.68,0,1,0.0,0,0,0,0,0,0,0,1
37,3672897,1,3,3,5532355,24950,1223,30518177,0.204,24282749,212271,0.694,8.31,0,1,0.01295,0,0,0,0,0,0,1,0
47,1932556,1,3,3,10374870,5820,1345,7827643,0.181,6413833,56067,0.348,4.05,0,1,0.00348,0,0,0,1,0,0,0,0
45,2495937,0,3,3,2257492,7730,1372,10603075,0.271,7728821,67562,0.325,4.25,0,1,0.00233,0,0,0,0,0,0,0,1
34,7218661,1,3,3,5085973,19800,1113,22031340,0.262,16269684,142224,0.236,3.05,0,1,0.00657,0,0,0,0,0,0,0,1
58,563831,0,3,3,9892028,8000,1599,12794097,0.203,10193843,89111,1.897,22.69,1,1,0.00016,0,0,0,0,0,0,1,0
39,2465578,1,3,3,10569291,11200,1032,11554515,0.241,8770780,76671,0.373,4.69,1,1,0.00175,0,0,0,0,0,0,1,0
37,1298271,0,2,2,12805540,11200,970,10863595,0.189,8812241,77033,0.712,8.37,1,1,0.00198,0,0,0,0,0,0,1,0
52,1651986,0,2,2,10182389,13700,1073,14696800,0.184,11986374,104780,0.761,8.9,1,1,0.00066,0,0,0,0,0,0,1,0
48,1860440,1,3,3,8518070,7750,1074,8325217,0.276,6023661,52657,0.34,4.47,1,1,0.00735,0,0,0,0,0,0,1,0
59,3403216,0,3,3,11722713,13700,1371,18781132,0.3,13148742,114941,0.405,5.52,0,1,0.01091,0,0,0,0,0,0,1,0
36,2285813,1,3,3,14699991,11200,1432,16039792,0.278,11583848,101262,0.532,7.02,0,1,0.00315,0,0,0,0,0,0,1,0
36,578135,0,2,1,15874528,11200,647,7243845,0.237,5530190,48343,1.003,12.53,0,0,0.00105,0,0,0,0,0,0,1,0
59,2457279,0,3,2,9929209,16700,1055,17617477,0.169,14645238,128023,0.625,7.17,0,0,0.00034,0,0,0,0,0,1,0,0
36,1689325,0,2,2,14937886,7000,923,6459239,0.231,4966357,43414,0.308,3.82,0,1,0.00338,0,0,0,0,0,0,0,1
35,976577,1,2,2,10356560,8780,1029,9035994,0.232,6935319,60626,0.745,9.25,1,1,0.00499,0,1,0,0,0,0,0,0
62,1983537,0,2,3,12867871,6900,1542,10640059,0.27,7764138,67871,0.411,5.36,1,0,0.00105,0,0,0,1,0,0,0,0
41,3324873,0,3,3,4080317,8780,1357,11915583,0.215,9355760,81785,0.295,3.58,0,1,0.01085,0,1,0,0,0,0,0,0
33,1833348,0,2,2,10870366,11200,995,11140341,0.187,9058677,79188,0.518,6.08,1,1,0.02869,0,0,0,0,0,0,1,0
37,1290022,1,2,2,3484010,7000,1068,7477290,0.155,6319739,55245,0.514,5.8,0,1,0.00168,0,0,0,0,0,0,0,1
32,3456846,0,4,4,3962817,7150,2483,17753477,0.218,13890611,121427,0.422,5.14,0,1,0.0051,0,1,0,0,0,0,0,0
62,1487918,0,3,3,13015666,7700,1413,10881134,0.194,8765276,76623,0.618,7.31,1,1,0.00161,0,0,0,0,0,0,0,1
32,1934898,0,3,3,26214064,7750,1519,11769803,0.21,9299603,81294,0.504,6.08,0,1,0.00097,0,0,0,0,0,0,1,0
37,1886098,1,3,3,7852478,8970,1195,10718395,0.237,8176159,71473,0.455,5.68,0,1,0.00177,0,0,0,0,0,0,0,1
35,4478329,0,3,3,14667808,13700,1072,14690715,0.276,10629593,92920,0.249,3.28,1,1,0.01432,0,0,0,0,0,0,1,0
66,1625792,0,4,4,2555518,8780,2321,20376336,0.292,14422742,126078,0.931,12.53,0,1,0.00022,0,1,0,0,0,0,0,0
45,1685325,1,2,2,12748055,9600,825,7916932,0.169,6576936,57493,0.409,4.7,0,1,0.00134,0,0,0,1,0,0,0,0
51,9600000,0,4,4,22846480,44000,2203,96942382,0.182,79263813,692895,0.866,10.1,0,1,0.0078,0,0,0,0,0,0,1,0
53,3105887,0,2,1,4528079,16650,487,8105947,0.161,6803445,59473,0.23,2.61,1,0,0.00298,0,1,0,0,0,0,0,0
36,1730959,0,4,4,12350149,8000,2673,21386167,0.263,15771753,137871,0.956,12.36,0,1,0.00604,0,0,0,0,0,0,1,0
41,1813676,1,3,3,4148575,11000,1587,17453310,0.196,14024606,122598,0.811,9.62,0,1,0.00094,0,0,0,1,0,0,0,0
35,2189435,1,2,2,24917693,8970,686,6151138,0.275,4460369,38991,0.214,2.81,0,1,0.00317,0,0,0,0,0,0,0,1
57,336700,0,2,2,3437258,6550,1032,6757005,0.284,4836536,42279,1.507,20.07,0,1,0.00402,0,0,0,0,1,0,0,0
48,1654237,0,2,2,23785218,7730,805,6223150,0.237,4749310,41517,0.301,3.76,0,1,0.04392,0,0,0,0,0,0,0,1
27,2152074,0,3,4,22836985,5760,1782,10262086,0.296,7228152,63186,0.352,4.77,0,0,0.00265,0,0,0,0,0,1,0,0
28,886463,1,3,4,17732580,8000,2143,17142861,0.216,13435818,117451,1.59,19.34,1,0,0.00074,0,0,0,0,0,0,1,0
30,1324925,1,3,3,13419638,4950,1209,5986724,0.158,5041531,44071,0.399,4.52,0,1,0.02091,0,0,0,1,0,0,0,0
31,786166,1,2,2,26200775,8000,1043,8341123,0.166,6959436,60837,0.929,10.61,0,1,0.00074,0,1,0,0,0,0,0,0
35,1132881,0,3,3,10231753,7150,1385,9901310,0.212,7798442,68171,0.722,8.74,1,1,0.02685,0,1,0,0,0,0,0,0
31,1825665,0,3,3,11743675,4950,1334,6603780,0.297,4644424,40600,0.267,3.62,0,1,0.00151,0,0,0,1,0,0,0,0
59,3008196,1,3,4,10059625,6565,2209,14504288,0.179,11907172,104088,0.415,4.82,1,0,0.00901,0,0,1,0,0,0,0,0
40,5413408,1,4,4,10928279,9600,2203,21149300,0.167,17627010,154089,0.342,3.91,0,1,0.01394,0,0,0,1,0,0,0,0
55,1419017,1,2,2,34383116,8780,902,7920032,0.211,6249222,54628,0.462,5.58,0,1,0.00059,0,1,0,0,0,0,0,0
49,1426927,0,2,1,14293030,7000,411,2874063,0.28,2068543,18082,0.152,2.01,0,0,0.00856,0,0,0,0,0,0,0,1
40,1753812,0,2,2,17761489,7750,861,6668915,0.255,4969185,43439,0.297,3.8,0,1,0.01943,0,0,0,0,0,0,1,0
51,2278999,0,3,3,12982965,7730,1551,11991560,0.168,9972424,87175,0.459,5.26,1,1,0.00134,0,0,0,0,0,0,0,1
67,2814377,1,2,2,14977486,16650,664,11048509,0.234,8462249,73974,0.315,3.93,1,1,0.01455,0,1,0,0,0,0,0,0
45,638864,0,3,3,13706112,8000,1219,9749104,0.204,7756237,67802,1.274,15.26,1,1,0.00225,0,0,0,0,0,0,1,0
62,298272,1,1,1,10841986,13700,499,6841708,0.249,5138464,44919,1.807,22.94,0,1,2e-05,0,0,0,0,0,0,1,0
54,2442900,0,3,2,14240588,6565,749,4918452,0.187,4000450,34970,0.172,2.01,0,0,0.03557,0,0,1,0,0,0,0,0
48,4129446,1,2,2,13272987,24950,896,22354120,0.238,17028758,148859,0.433,5.41,0,1,0.00912,0,0,0,0,0,0,1,0
51,1618535,0,1,1,13946194,7150,468,3344210,0.221,2603759,22761,0.169,2.07,0,1,0.00867,0,1,0,0,0,0,0,0
48,2108320,0,2,2,7158849,7750,1005,7788362,0.235,5955037,52057,0.296,3.69,1,1,0.00656,0,0,0,0,0,0,1,0
51,1247863,0,1,1,8608731,7700,518,3986940,0.221,3106395,27155,0.261,3.2,0,1,0.00188,0,0,0,0,0,0,0,1
63,300270,1,3,3,11463052,7750,1234,9564112,0.197,7683481,67166,2.684,31.85,1,1,5e-05,0,0,0,0,0,0,1,0
52,2171175,0,2,2,10748524,11000,909,9997534,0.258,7420970,64871,0.359,4.6,1,1,0.023,0,0,0,1,0,0,0,0
71,3071456,0,3,3,69969017,11200,1261,14120951,0.244,10675465,93321,0.365,4.6,0,1,0.00896,0,0,0,0,0,0,1,0
31,1949712,1,1,1,9135059,13700,629,8612452,0.167,7175653,62727,0.386,4.42,0,1,0.00729,0,0,0,0,0,0,1,0
54,1757521,0,2,2,3771475,13700,1032,14132831,0.24,10737341,93862,0.641,8.04,0,1,3e-05,0,0,0,0,0,0,1,0
35,1482250,0,2,3,11702180,8000,1595,12759087,0.252,9542550,83417,0.675,8.61,1,0,0.0004,0,1,0,0,0,0,0,0
58,4398719,1,4,4,12171797,4950,2712,13424637,0.247,10110974,88386,0.241,3.05,1,1,0.01432,0,0,0,1,0,0,0,0
40,3357650,1,1,1,17901814,24950,430,10728142,0.228,8286774,72440,0.259,3.2,0,1,0.01553,0,0,0,0,0,0,1,0
40,3103794,0,2,3,18334757,11000,1321,14536060,0.237,11091098,96954,0.375,4.68,0,0,0.00031,0,0,0,1,0,0,0,0
45,1713594,0,1,1,14213781,16650,564,9384592,0.188,7620665,66617,0.467,5.48,1,1,0.00464,0,1,0,0,0,0,0,0
65,1326505,0,3,3,12907183,8000,1222,9773770,0.266,7174482,62717,0.567,7.37,1,1,0.00239,0,0,0,0,0,0,1,0
38,2698180,0,3,3,7478418,11200,1469,16448973,0.159,13827519,120875,0.538,6.1,0,1,0.01937,0,0,0,0,0,0,1,0
46,595396,1,2,3,6959324,7700,1317,10141752,0.155,8566677,74887,1.509,17.03,0,0,5e-05,0,0,0,0,0,0,0,1
36,41665,0,3,3,7886213,7150,1506,10767651,0.213,8475883,74093,21.339,258.43,0,1,0.0,0,1,0,0,0,0,0,0
56,1366308,0,1,1,8547053,7700,517,3981778,0.295,2805270,24523,0.215,2.91,0,1,0.03764,0,0,0,0,0,0,0,1
33,3244048,0,2,2,9351035,8740,1051,9184446,0.21,7259585,63461,0.235,2.83,1,1,0.00141,0,0,0,0,1,0,0,0
34,2716215,0,2,2,55889909,11200,738,8265132,0.266,6065572,53023,0.234,3.04,0,1,0.02746,0,0,0,0,0,0,1,0
35,777127,1,2,2,13634973,8000,845,6761328,0.232,5195984,45421,0.701,8.7,0,1,0.00231,0,1,0,0,0,0,0,0
38,1358291,0,2,2,5676276,7150,657,4697756,0.216,3680902,32177,0.284,3.46,1,1,0.0031,0,1,0,0,0,0,0,0
49,959553,0,3,3,27353807,11200,1549,17347735,0.28,12491385,109195,1.366,18.08,0,1,0.00015,0,0,0,0,0,0,1,0
63,75843,0,3,3,4380848,8000,1129,9035362,0.257,6712455,58678,9.284,119.13,0,1,0.0,0,1,0,0,0,0,0,0
56,692333,0,3,3,15764530,7700,1233,9495708,0.249,7128238,62312,1.08,13.72,0,1,0.0005,0,0,0,0,0,0,0,1
56,1131557,0,1,1,17702924,7000,533,3732194,0.284,2672575,23363,0.248,3.3,0,1,0.00918,0,0,0,0,0,0,0,1
57,1946963,0,3,3,3079373,4950,1007,4983504,0.29,3537813,30926,0.191,2.56,0,1,0.02981,0,0,0,1,0,0,0,0
48,3943158,0,3,2,80000000,7750,1048,8122036,0.219,6347337,55486,0.169,2.06,0,0,0.00551,0,0,0,0,0,0,1,0
56,1978865,0,3,3,73567440,8800,1239,10907057,0.168,9075505,79335,0.481,5.51,0,1,0.00288,0,1,0,0,0,0,0,0
42,2850464,0,3,3,4663982,6900,1021,7046459,0.236,5385813,47081,0.198,2.47,1,1,0.11252,0,0,0,1,0,0,0,0
63,1721942,0,2,2,7989960,8780,717,6298830,0.29,4469761,39073,0.272,3.66,1,1,0.16118,0,1,0,0,0,0,0,0
36,1365222,0,3,4,7004952,5820,2554,14861698,0.19,12038591,105237,0.925,10.89,0,0,0.00012,0,0,0,1,0,0,0,0
51,1178100,0,2,2,13644084,8970,659,5915146,0.197,4750203,41525,0.423,5.02,0,1,0.00361,0,0,0,0,0,0,0,1
62,1928608,1,3,4,12076594,8780,2558,22462269,0.283,16114448,140866,0.876,11.65,0,0,0.00214,0,1,0,0,0,0,0,0
29,3251207,1,2,2,12679290,13700,930,12735439,0.287,9077065,79348,0.293,3.92,1,1,0.00235,0,0,0,0,0,0,1,0
50,3119842,1,3,3,8128881,7000,1159,8109960,0.23,6241160,54558,0.21,2.6,1,1,0.02294,0,0,0,0,0,0,0,1
48,1800943,0,3,4,12663174,7730,2661,20568534,0.18,16862106,147402,0.982,11.42,0,0,0.00014,0,0,0,0,0,0,0,1
36,1239666,0,2,2,6551207,8000,842,6739790,0.193,5435735,47517,0.46,5.44,1,1,0.01396,0,0,0,0,0,0,1,0
39,249619,0,2,1,63363858,7750,537,4159117,0.194,3353465,29315,1.409,16.66,0,0,7e-05,0,0,0,0,0,0,1,0
37,1888986,1,2,2,2351374,13700,668,9151124,0.298,6421901,56138,0.357,4.84,0,1,0.02533,0,0,0,0,0,0,1,0
62,1616636,0,1,1,5961031,7700,560,4311615,0.167,3589569,31379,0.233,2.67,0,1,0.0071,0,0,0,0,0,0,0,1
54,2453145,1,2,2,14721358,11200,935,10469863,0.201,8361337,73092,0.358,4.27,1,1,0.02925,0,0,0,0,0,0,1,0
33,2207224,1,2,2,13293028,8740,805,7038201,0.248,5291413,46256,0.251,3.19,0,1,0.00837,0,0,0,0,1,0,0,0
54,2363847,0,2,2,8014733,7650,665,5090826,0.293,3601257,31481,0.16,2.15,1,1,0.01244,0,0,1,0,0,0,0,0
47,1775718,0,2,3,4249954,5760,1571,9048562,0.174,7476958,65361,0.442,5.1,0,0,0.00083,0,0,0,0,0,1,0,0
51,304133,0,2,2,8178634,7750,955,7403626,0.225,5739995,50177,1.98,24.34,1,1,0.00017,0,0,0,0,0,0,1,0
33,3191746,0,2,2,10236253,7000,943,6601151,0.177,5430925,47475,0.178,2.07,0,1,0.02417,0,0,0,0,0,0,0,1
44,2132702,1,2,2,4594504,8740,1043,9114134,0.192,7363469,64369,0.362,4.27,0,1,0.01912,0,0,0,0,1,0,0,0
58,2124095,1,3,3,3689084,5820,1347,7839315,0.181,6418460,56108,0.317,3.69,0,1,0.00855,0,0,0,1,0,0,0,0
35,2440958,0,2,2,14801847,8780,681,5982405,0.199,4789956,41872,0.206,2.45,0,1,0.00505,0,1,0,0,0,0,0,0
74,7157462,0,2,2,5234527,6320,1000,6318462,0.249,4743841,41469,0.07,0.88,1,1,0.02055,0,0,0,0,1,0,0,0
